key|S_Kr|S_Jp
20097702|人の尻を触った司令には、とっておきの砲撃が必要だな！！|人の尻を触った司令には、とっておきの砲撃が必要だな！！
20097703|うう、童顔だって？仕方ないだろ、こればかりはどうしようもないんだぁ～！|うう、童顔だって？仕方ないだろ、こればかりはどうしようもないんだぁ～！
20097704|ピロシキは好き？良い店があるんだ、一緒に買いに行こ！|ピロシキは好き？良い店があるんだ、一緒に買いに行こ！
20097705|イメチェンとか、そういうんじゃないけど……可愛い服、着たほうがいいのかな……。|イメチェンとか、そういうんじゃないけど……可愛い服、着たほうがいいのかな……。
20097706|っとと、あんまりベタベタ触んなよ。一応、私も女だからさ……。|っとと、あんまりベタベタ触んなよ。一応、私も女だからさ……。
20097707|司令もGoddessKissも、みーんな大切な仲間だ！私が守ってやるよ！|司令もGoddessKissも、みーんな大切な仲間だ！私が守ってやるよ！
20097708|司令と一緒にいると、ホッとするんだ。面と向かって言うと、なんか恥ずかしいな。|司令と一緒にいると、ホッとするんだ。面と向かって言うと、なんか恥ずかしいな。
20097709|一緒に元の世界に戻らないか？なんか、司令がいないと思うと、張り合いがなくてさ！|一緒に元の世界に戻らないか？なんか、司令がいないと思うと、張り合いがなくてさ！
20097711|良いのか？司令は優しいねぇ！|良いのか？司令は優しいねぇ！
20097712|嬉しいよ！あ、お礼にお手製のピロシキ食べる？|嬉しいよ！あ、お礼にお手製のピロシキ食べる？
20097721|おかえり、司令！「怪物」ミーシャの力が必要なら、いつでも言ってくれ！|おかえり、司令！「怪物」ミーシャの力が必要なら、いつでも言ってくれ！
20097722|重くて扱いにくい？その分カタ～い装甲があるからさ！|重くて扱いにくい？その分カタ～い装甲があるからさ！
20097723|司令、何か困ってるのか？私に手伝えることある？|司令、何か困ってるのか？私に手伝えることある？
20097801|元の世界に帰ったら、たくさんお団子を食べるって決めてるんです。|元の世界に帰ったら、たくさんお団子を食べるって決めてるんです。
20097802|あ、あの……っ、お尻を触るのはやめてくださいっ……！|あ、あの……っ、お尻を触るのはやめてくださいっ……！
20097803|もっと自信をつけたいんですけど、どうすれば良いんでしょう…ぐすっ。|もっと自信をつけたいんですけど、どうすれば良いんでしょう…ぐすっ。
20097804|ちりんちりーん♪この鈴可愛くないですか？昔、縁日で買ったんです。|ちりんちりーん♪この鈴可愛くないですか？昔、縁日で買ったんです。
20097805|その……戦いはあまり得意ではなくて……。|その……戦いはあまり得意ではなくて……。
20097806|服が破けやすいとか、そ、そんなことないですよ……！|服が破けやすいとか、そ、そんなことないですよ……！
20097807|司令官は優しくて信頼できる人です、もっと色々教えて欲しいですっ。|司令官は優しくて信頼できる人です、もっと色々教えて欲しいですっ。
20097808|可愛いって……もう、からかわないでください！|可愛いって……もう、からかわないでください！
20097809|司令官ともっと一緒にいたいんです……だめ、ですか……？|司令官ともっと一緒にいたいんです……だめ、ですか……？
20097811|もらっても良いんですか……？ありがとうございます、嬉しいです！|もらっても良いんですか……？ありがとうございます、嬉しいです！
20097812|私がこんなに良いものをもらってしまって、大丈夫ですか…？……大切にします。|私がこんなに良いものをもらってしまって、大丈夫ですか…？……大切にします。
20097821|お疲れ様です、司令官！ちゃんと休息とってますか？|お疲れ様です、司令官！ちゃんと休息とってますか？
20097822|私の実家は「神社」っていうんです。神様が祭られているんですよ。|私の実家は「神社」っていうんです。神様が祭られているんですよ。
20097823|この部隊の皆さんはとっても優しくて格好良くて、親切にしてくれます！|この部隊の皆さんはとっても優しくて格好良くて、親切にしてくれます！
20099901|私は、臨時人員ですので、あまりお気遣いなさらず。|私は、臨時人員ですので、あまりお気遣いなさらず。
20099902|先に言っておきますが、妹に手を出したら、タダではおきません。|先に言っておきますが、妹に手を出したら、タダではおきません。
20099903|あっ、ティナちゃん。お姉ちゃんよ～！　はっ！　……こほん、失礼しました。|えっ、ティナちゃん？はっ！……こほん、失礼しました。
20099904|なんでもこの部隊には武術の達人がいるとか。是非お手合わせ願いたいものです。|なんでもこの部隊には武術の達人がいるとか。是非お手合わせ願いたいものです。
20099905|最近ティナちゃんが冷たいんです。あんなにお姉ちゃんっ子だったのに……。|最近ティナちゃんが冷たいんです。あんなにお姉ちゃんっ子だったのに……。
20099906|洗脳って、口づけをしないと治せないのですか？|洗脳って、口づけをしないと治せないのですか？
20099907|デート……ですか？　そうですね、妹に手を出さないと誓えるのであれば。|デート……ですか？そうですね、妹に手を出さないと誓えるのであれば。
20099908|このまま、この部隊に正式配属となるのも悪くないですね。い、妹も心配ですし！|このまま、この部隊に正式配属となるのも悪くないですね。い、妹も心配ですし！
20099909|私と対決しましょう。私が勝ったら、司令は私の物。いかがですか？|私と対決しましょう。私が勝ったら、司令は私の物。いかがですか？
20099911|贈与ですか。なるほど、人心掌握の基本ですね。|贈与ですか。なるほど、人心掌握の基本ですね。
20099912|素敵なプレゼントですね……。この件は、妹にはご内密に。|素敵なプレゼントですね……。この件は、妹にはご内密に。
20099921|お待ちしておりました、司令。本日も手合わせお願い致します。|お待ちしておりました、司令。本日も手合わせお願い致します。
