key|EBSS_Kr|EBSS_Jp
10280120|貴様ら、負けたら覚悟しろっ！\n1人1人のケツを叩き回って、地獄のような訓練をさせてやるからな！！|貴様ら、負けたら覚悟しろっ！\n1人1人のケツを叩き回って、地獄のような訓練をさせてやるからな！！
10280121|ズ……ズズズ……。|ズ……ズズズ……。
10280122|あ、あれ、なんか段々ブルマ派が有利になっているような……？\nもしかしてヒッキーくんが真の力を発揮したの！？|あ、あれ、なんか段々ブルマ派が有利になっているような……？\nもしかしてヒッキーくんが真の力を発揮したの！？
10280123|おい、話を聞いていなかったのか！！\n勝つつもりがない腑抜け共か貴様らはぁぁぁ！！|おい、話を聞いていなかったのか！！\n勝つつもりがない腑抜け共か貴様らはぁぁぁ！！
10280124|ピーーーーッという笛の音と共に勝負の決着がつく。\n結果、敗北したのはミオン側であったが、その足元で倒れる隊員達はどこか幸せそうである。|ピーーーーッという笛の音と共に勝負の決着がつく。\n結果、敗北したのはミオン側であったが、その足元で倒れる隊員達はどこか幸せそうである。
10280125|ミオン教官のお仕置き……お仕置き……。|ミオン教官のお仕置き……お仕置き……。
10280126|なっ……！　私に叩かれたいということか！？\n理解できん……できんぞ……。|なっ……！　私に叩かれたいということか！？\n理解できん……できんぞ……。
10280127|ブルマ派と反ブルマ派の熱きが繰り広げられる。\nそしてその攻防はとうとう最終局面に差し掛かったのであった。|ブルマ派と反ブルマ派の熱きが繰り広げられる。\nそしてその攻防はとうとう最終局面に差し掛かったのであった。
10280128|さぁ、いよいよ最後の競技「男女混合騎馬戦」だ！！\nみんな準備はできているか！？|さぁ、いよいよ最後の競技「男女混合騎馬戦」だ！！\nみんな準備はできているか！？
10280129|よいしょ、と……準備は完了です。\nこのリボンをとられなければいいんですよね……？|よいしょ、と……準備は完了です。\nこのリボンをとられなければいいんですよね……？
10280130|リボンをとられるか、騎馬を崩されたら負けだ。\nだが、見たまえ。我がブルマ派はこんなにも勇猛な馬がいる。|リボンをとられるか、騎馬を崩されたら負けだ。\nだが、見たまえ。我がブルマ派はこんなにも勇猛な馬がいる。
10280131|うぉぉぉぉーーーー！！！！|うぉぉぉぉーーーー！！！！
10280132|すげぇ気迫だ……ブルマという存在がまさかここまで兵士の士気を高めるアイテムだということは知らなかったな。|すげぇ気迫だ……ブルマという存在がまさかここまで兵士の士気を高めるアイテムだということは知らなかったな。
10280133|ふふふ、ここまでブルマ派がだいぶ有利じゃのう。しかもこの士気の高さ！\nやはりブルマは最強なんじゃ♪|ふふふ、ここまでブルマ派がだいぶ有利じゃのう。しかもこの士気の高さ！\nやはりブルマは最強なんじゃ♪
10280134|チッ、反ブルマが気圧されてやがる……！\nだがこの騎馬戦はいわゆるボーナス戦。一発逆転はあるぜ？|チッ、反ブルマが気圧されてやがる……！\nだがこの騎馬戦はいわゆるボーナス戦。一発逆転はあるぜ？
10280135|ジーンさんの言う通り、ボーナス点があるこの戦いは負けられません。\nで、でも絶対に勝ってみせます……。|ジーンさんの言う通り、ボーナス点があるこの戦いは負けられません。\nで、でも絶対に勝ってみせます……。
10280136|私はきっとキミ達ならやれると信じている。\n共に勝利を掴みにいこう！！|私はきっとキミ達ならやれると信じている。\n共に勝利を掴みにいこう！！
10280137|これで……この戦いで決まるのか。\n俺らR.E.A.P.の運命が……！|これで……この戦いで決まるのか。\n俺らR.E.A.P.の運命が……！
10280138|パーーンッ！！|パーーンッ！！
10280139|騎馬戦開始の発砲音と共に騎馬達が一斉に駆け出す。\nとうとう決戦がはじまったのであった。|騎馬戦開始の発砲音と共に騎馬達が一斉に駆け出す。\nとうとう決戦がはじまったのであった。
10280140| To Be Continued| To Be Continued
10280141|よし、そこぉっ！！！|よし、そこぉっ！！！
10280142|おぉっ、さすがユージンさんですね！\nその機敏さ、正確さ、どれをとってもプロ級です！！|おぉっ、さすがユージンさんですね！\nその機敏さ、正確さ、どれをとってもプロ級です！！
10280143|ケイト、気を抜いちゃだめよ！　ほら、後ろ！！|ケイト、気を抜いちゃだめよ！　ほら、後ろ！！
